id_tweet,text_tweet,main_category
1047542449533542400,"sure azuredevop went down we could not log in sad broken robot page servic unavail now some page not load ex releas pipelin are blank",25
1047547982986563586,"doe the topic endpoint for the event need to have someth done to ee it to the web can i send a topic event while part of the same vnet",313
1047553148372566017,"is there a way to monitor tag mayb use azur monitor on resourc that do not have tag in thi case vm onli and either appli default tag or gener an alert in aws for exampl cloudwatch event allow for monitor tag instead of alway call api",26
1047559606074056705,"servic seem to be restor thank you",01
1047564791236251649,"ye seem to be come back up thank you",01
1047565892454940677,"aztechhelp not abl to consum messag from eventhub as kafka even though i can produc it",25
1047566836445769729,"so we have a function bot in dev but recent it just stop respond to messag to facebook it work fine in webchat amp emul i also see that the function is be invok but it doe not repli use bot sdk for nodejs v3 ani idea what could be wrong",37
1047567210187804672,"i went through over document and still not abl to resolv it fyi i am abl to produc a messag and see the incom traffic howev i am not abl to consum it with akka or flink",211
1047571242897866753,"aztechhelp how do i get the format right to enter the connect string for azur under applic set in the web app",313
1047571420753088512,"ye thank for direct",01
1047579738292846593,"azhelp is there a way to add the licens and or licens gt all product blade page to the favorit",313
1047581052737376261,"hi brandyn should be abl to help you out",316
1047582048930521088,"thank for your respons here is the link",01
1047584420310409217,"aztechhelp my azur iot hub account fail to list connect iot devic within the azur portal the error i get is there wa an error queri devic an error ha occur thi is new and ha been happen for the last day",25
1047589653174472704,"aztechhelp were there made ani chang to manag kubernet our system is not reachabl as no rout work ingress nginx pod fail with an error port is alreadi in use pleas check the flag http port we have chang noth",25
1047591566376927233,"thank for check howev there are no issu with azuredevop it is onli a issu of sonarqub version just wrote a blog post about it",01
1047593427263791106,"migrat microservic net to core2 1 after get error in servic return new new servicereplicalisten context gt thi createserviceremotinginstancelisten context endpoint1 new servicereplicalisten s gt new eventprocessorhostlisten serv s thi",25
1047597866431254529,"i m unabl to add permiss to the power bi servic via the portal it keep error out seemingli due to javascript error due to error chrome and firefox the red give no error messag but i see the s in the f12 dev consol",25
1047603895047020546,"hi ani updat on thi i m affect and other seem to have the same problem too",25
1047604441543786497,"realli discourag with s handl of my account nice gal work with me on email over the last week yet somehow my subscript still get cancel and deactiv that mean my site with my blog seri i m tri to promot is show awesom",015
1047604562817945600,"i m go to be furiou if my subscript s asset were delet dure thi mess",015
1047605186078887936,"some thing they are great on howev i ve seen other incid report of azur not handl account well dure thi rebrand cutov to azur devop",015
1047606223002980353,"i m have issu with azur kubernet servic are there ani known issu at thi time my entir k8 cluster is unreach",25
1047609786706132993,"post thx",49
1047627062398210048,"let us know if the azur command in bash resolv your issu as fyi for the powershel cloud she will eerienc",317
1047628507734560769,"i end up use local powershel on window the cli blew up with a ambigu stacktrac but i wa abl to get the valid error from the asm powershel modul",25
1047629737382699008,"sorri that happen which cli gave out on you azur tool on the bash eerienc like in the tutori support share",316
1047646807440875520,"migrat can definit be a challeng we are here to help so feel free to share feedback with us",316
1047662693459480576,"wow that wa fast thank a lot",01
1047669940604493825,"someth wrong with the portal can not load the resourc group screen",25
1047671803458465792,"dm sent",49
1047682675660578816,"thx a lot",01
1047719179577511936,"your compani is bless with veri good custom support staff they have been on the phone email help and guid us but mani issu could have been resolv with a good bill portal design",13
1047733152733646848,"onli problem the trial period is onli month i prefer to do the evalu to other cloud product where the trial is month to year i repeatedli told to look into thi but no respons",25
1047739185170403329,"azhelp i m receiv smart detect email for subscript i m not associ with i can then open that blade in the azur portal can someon help me with thi pleas",313
1047744735329378304,"how do i do that",313
1047748820929585152,"sen the alreadi have a subscript how can i manag it",313
1047749956960960512,"thank i got it resolv and post an updat on stackoverflow",37
1047751624658210816,"it might be a licens issu wait answer",25
1047755995622121472,"ani issu with servicebu in northeurop our connect to the servic bu queue is dead",25
1047759229367570432,"aztechhelp is it possibl to migrat my a seri vm to b seri",26
1047766920290873344,"hi i creat a certif in azur key vault then i download the pfx file amp tri to instal it is ask for a password how to get the password for the same not abl to view it in azur",25
1047773067647303680,"tri to harvest arm event on a subscript but get the follow error messag when deploy the event instanc on the subscript can not find ani document on thi error pleas advis",211
1047774145394692096,"thi resourc is set at subscript level and can not resid in a resourc group that is is whi we have to creat it from the subscript level i guess the undefin resourc group is someth you provis in the backend no",313
1047774780554788868,"i have done all the pre requisit yet i do not find the option previous data lake store action present below addit storag option requir my primari storag account is blob creat blob alreadi option storag is adl hdi version",13
1047775214040440832,"we are get timeout on servic bu ani issu there current host in north europ",25
1047777870976897024,"we need someon from the uk to contact us my number is so far over client have been effect lead to a loss of 7k it ha potenti to effect m user and busi accross uk",015
1047783411245625344,"resolv thank you so much",01
1047783991686914048,thank,01
1047787329430216704,"hi andrey our friend can have a look at it thank",316
1047792013888905217,"excel thank for your help and the follow up",01
1047806146357223424,"ye seem to have resolv itself after a coupl of day not sure what the becaus wa",01
1047806325898526720,"it look like we can not connect to the topic to get the messag of the bu it just hang there",25
1047809989333721089,"thank for the fast respons ye i can access and you got a dm via thi",49
1047811002509799424,"azhelp pleas help all our kubernet cluster have been offlin for a few hour and no repli from support ticket",25
1047813963130568706,"dear l want to increas the ram for my iaa sqlserver i do not want to increas anyth els as that incur massiv extra cost not disk cpu iop or vm size just ram just a thought",26
1047824931373944832,"ignor it alreadi and move away to anoth provid",316
1047843358121623553,"we are updat an azureb2c custom properti via b2c graph api howev sometim when we renew the token the properti is not up to date in the new token ani idea whi thx",313
1047848063115702274,"thx for the link i m go to contact your aad team regard from franc",01
1047852494670331904,"aztechhelp im not abl to creat the ticket may be i am use vs profession licens pleas help for my issu if possibl through phone",26
1047855852550541314,"hi philip our friend can assist you if need thank",316
1047859698467135489,"no not yet still wait to get the resolut",316
1047871741014528000,"for appli o365 licens by secur group it appear that result group membership is not appli the licens a member of a group that is a member of a group that appli a licens is thi intend behavior am i do someth wrong",316
1047872672754008064,"it is a blade from the azur ad admin center it is in home gt sitenam gt licens",317
1047883148921585664,"ani eta on when the ak issu in west europ will be solv",211
1047884684292755457,thank,01
1047890788854554624,"hello i have a pay as you azur subscript where do you go to chang the email where payment receipt sent to i m in bill page but do not see it there i can chang payment method but not to where the receipt is email to",313
1047897003731165184,"licens via nest group is not current support i found a user feedback that includ it and upvot",26
1047900809109884928,"hi could you pleas help me understand how can we migrat azur person subscript to busi account",313
1047906429947039746,"our friend should be abl to help",316
1047908810311053312,"hi richard should be abl to help out",316
1047909443848036352,"want to know more about azur function interest in talk to the function team here s your chanc is host an ama with on octob th at am pt see how you can get involv here functionsama",49
1047911405490454528,"so i ve been wait entir stall on a product environ replac for hour now for to increas an arbitrari quota appar thi is it be dealt with as a prioriti when we have had it done in an hour befor long night ahead",25
1047914245449498624,"aztechhelp i have an azur ad without ani user and i can not creat a new one how can i creat a global administr",313
1047917533867778049,"it is still the best integr platform for vs develop imo howev i like it better when it wa name vsts and did not crash at pm et",015
1047918384833318912,"aztechhelp if i have multipl drive mount on a window vm for exampl g and h is there a way to tell from the vm which drive is which virtual disk in the azur manag consol",26
1047918928230600704,possibl,49
1047921432771158016,"thi is now resolv if you help speed it along you have my sincer thank the timer on the hour i have left of work can final start",012
1047936955529547776,"confirm thank you",01
1047940545367044096,"it work again thx",01
1047942061134176256,"just did thank",01
1047944368412352517,"is there document that state microsoft azur follow nist 145 complianc",211
1047947131867340800,"okay i configur a virtual machin to which port and are enabl in order to connect to the internet howev it ha not been possibl that other step i can follow to be abl to access the internet",313
1047947318782316544,"pleas find the screenshot",49
1047951584641142784,"thank for your input i am just learn azur do i need to purchas azur account or is there ani free account for learn purpos like previou cours offer a free vm for vm creation delet becaus i do not have credit card and i want to learn azur is it possibl",26
1047959184376025088,"i wa abl to find refer to nist sp 171 but noth in refer to nist sp 145",13
1048031722695053312,"releas pipelin not work",25
1048037622894014465,"tri thi out",317
1048072112685035520,"is there ani standard way to use di in azur function v2 functionsama",26
1048075065856643072,"got a ticket open earlier and no progress ha been made we have been down for too long",49
1048075520619864064,"is it in the photo the reg number",313
1048075836631351296,"also got a task",49
1048088225368219649,"how can i integr helm with azur resourc manag templat can you point me to the document where i can find more detail about it",211
1048123793342955520,"damn activ my student linc love it so much",01
1048132653843664896,"well friend at bring it on then we now have a differ solut where we call a rest api to set restrict of ip address but it sound like thi should also be possibl with standard powershel command",26
1048141181262188544,"do elor thi i the learn path you should get sandboxaccount to tri out microsoftlearn do let us know if you were abl to have good time on thi",317
1048151846047633408,"aztechhelp guy i m have problem with extrem slow sql queri happen veri sporad for last month or so befor everyth wa ok ani clue",214
1048154678591180800,"azhelp hi there i have dashboard graph measur the vm cpu credit specif but one is meant to show day the other is hour howev they both now show the same and i can not chang them is thi a known bug",25
1048158510062739456,"microservic applic migrat from net framework to net core2 1 after migrat i am get few issu and given below servicebu eventprocessorhost windowsazur servicebu amp microsoft practic uniti namespac are not support pl help me",313
1048169132938731520,"i alreadi rais a support ticket hope it will find the right team as well",49
1048173759511838720,"ye on the websit i can not creat new user i have not tri use powershel yet",25
1048178874671144962,"need support it is error relet to azur vm",25
1048180319306825728,"i configur azur vm imag level backup with thi vm but get warn with multipl vss writer error but when i check vss statu there are no error pleas find vss list",25
1048181797929066501,"tri to deploy ak deploy fail with microsoft containerservic managedclust conflict and intern server error code controlplaneprovisioninginternalerror is thi a known issu",25
1048184930210078720,"west europ",49
1048196140229939201,"statu creat",49
1048201434276270080,"aztechhelp can not start my classic virtual machin blob miss",25
1048201549074378753,"thank but i thin the issu is fix howev the azur backup agent wa throw error x07546 which i can not find document anywher",25
1048204636409278465,"hi ani time i am creat azur vm rdp is not happen it give me below error although vm is in start and run state onli",25
1048204866810728449,"no scratch folder wa not the issu it wa some random file that the log file itself wa call out as have an issu with the drive ha been back up overnight where previous it would not upload ani data so the issu should be resolv",25
1048229364033363968,"aztechhelp can not access site servic error at",25
1048231182926848001,"thx i creat vm for dn server almost a year ago today i notic that window wa not activ",01
1048244413254852608,"doe negat a site not work properli on bing as in give me all the result not includ one from thi domain i e sure tri do that and get differ result than i should be like wikipedia site disappear even though i m not exclud it",37
1048247824465448967,"let say i search for femal deer on bing but i do not want to includ result from nat geo so i search femal deer site i get far less result and differ result than when i just search femal deer should be the same just not includ nat geo",37
1048247951854919685,"sometim the site doe not actual remov site with that domain",25
1048249795331194881,"can we dm for all thi",49
1048252682056740864,"i ve been through the document and from what i can tell were use the oper in the correct way would screenshot help",211
1048252686418804736,"thank you for the quick answer i have contact them so i will keep you post we are excit about the event as well all ticket 100 then extra were sold out within hour",49
1048262948966322182,"hi thank for the support we have power bi embed applic and our credit card eir so found in the azur web portal the servic stop we have updat the credit card credenti reactiv the servic but we have invalid grant error valid credenti",25
1048273982808608769,"i send a dm on iphon",49
1048275043711479808,"azhelp i can not connect to azur vpn error in window vpn client is the certif s cn name doe not match the pass valu how do i make azur vpn pass the right valu with root certif",25
1048281812622102528,"azhelp what is go on with logic app servic in south central region today eerienc multipl issu with connect to sql from logic app",25
1048282670059413505,"fwiw i open a support ticket on wednesday noontim got an auto respons promis contact from a support rep in hour no word yet",49
1048299428350754816,"from argentina we have ms to azur server and ms with the rest of them aws for exampl it is just a bgp bad rout the traffic goe through miami and should not",25
1048299594336161794,"aztechhelp whi doe not static websit host on blob storag doe not display on a mobil browser display everywher els includ tabl but not on mobil browser",13
1048301330333388801,"as far as i know the issu it is month old",25
1048303361995526145,"no error just high latenc in br azur server",214
1048319430185238528,"azhelp where do i go to see if my vm ri ha been properli associ with my vm",313
1048321167822475264,"ani thought on thi",49
1048365101689004037,"i did not think ani of the learn modul requir credit card but i m not in a place in which i can investig i will share thi link intern and see if anyon can investig in the next few hour or i will investig later thi even",316
1048400664252928000,"i tri to copi the azur imag from one region to anoth region but got fail on sever attempt i tri with azur cli and powershel is there a way to copi imag to differ region in the same subscript",25
1048410597757530113,"so the prerequisit that state you need an credit card is incorrect you do not need a credit card to complet the modul unit essenti state if you are not readi to creat an azur account now you can skip that unit and proceed to the next one",25
1048411026373447681,"we have file a ticket to remov that prerequisit from the introduct to the modul pleas let me know if you run into ani other issu you should be abl to complet all modul with no credit card",316
1048485444239982592,"question to you all use azur gr within eu with storag encrypt and mfa you are play safe pleas respond as thi is poorli document kind regard martijn",313
1048555693320654848,"i have a problem to connect with my databas the messag shown is attach thi error result in my system be off the air thank",25
1048572242752417792,"thank for your help have fix the same also vm internet speed is simpli wow",01
1048583210114928640,"azhelp i have an issu with my micrpspft azur student partner account whenev i tri to creat a virtual machin it show creat an azur subscript free and i can not abl to proceed further could you pleas help me with thi",25
1048584303787950080,"azhelp i have an issu with my microsoft azur student partner account whenev i tri to creat a virtual machin it show creat an azur subscript free and i can not abl to proceed further could you pleas help me with thi",25
1048595588995010560,"azhelp i have a websit with an ssl issu how do i reach support i am pay 300 400 month for a new site and can not seem to reach support",313
1048604370064084992,"unfortun find that azur doe not support their custom on the weekend not sure it is worth the we are pay for host our websit we will be look for altern thank",015
1048618279395381248,"we valid with go daddi that our certif is valid and may need to be re enter on azur how do we reach someon on the phone to help the onli number push us to sale who onli work monday friday sol",313
1048625975251095552,"ye i also tri docker login use the acr s admin user it work ma ualli i need to reexamin my ci process",37
1048649112378388480,"azhelp in the microsoft learn sandbox i m get a error error code authorizationfail messag the client with object id id doe not have author to perform action ani idea",25
1048651178974892032,"ye sent via dm thank for the support",49
1048689210918653957,"interestingli i ve done a kubectl creat secret docker registri against my cluster and it still fail to pull kubectl describ say unauthor even though cred were copi from the portal ani hint how to diagnos thi further",25
1048702116418793473,"can not creat an ubuntu vm",25
1048731223944830979,"hey do i need to purchas a support plan to delet kubernet servic that fail on creation fail to creat fail to delet love it so far basic could not do az ak creat",25
1048799919346241539,"thank stay tune",01
1048843865002844161,"azhelp tri to instal couchbas from the marketplac in azur but when i select vm size the price column doe not load up and show unavail which make it hard to calcul the cost whi is that",25
1048867519380049920,"hello i m have troubl connect to my virtual machin use rdp i m use an endpoint configur with access control i tri to chang the ip to match my new ip but the chang is not persist i also tri to remov the endpoint but i get thi error",25
1048915537449893888,"can you help me to activ the button the button ha not redirect to anyth sinc yesterday i alreadi use it last week on anoth project or is it just a bug and i have to report it",25
1048916914314141696,"hi i m get thi error publish microsoft comput testsar wa not found with no output when do az vm imag list o tabl l northeurop all f cento on my local system and cloudshel",25
1048925650898190336,"thank ye i think my wa overload with too mani thing",37
1048928575611699202,"aztechhelp not abl to log in to my vpn pleas assist",25
1048932280096440320,"had stop the vpn for some time and have boot it today but geet attach error i rem the first time have network issu",25
1048932659999723526,"is it possibl to login to my profil and confirm the port set",26
1048937443649572864,"thank you have been abl to read troubleshoot and log in thank you",316
1048959318765330432,"azhelp whi is there no way to get support for thi servic",26
1048977462619590656,"dear pleas write proper document you guy are sell servic and tell the way of configur but that doe not work could not configur flask app into azur web app servic final i decid to deploy your exampl that doe not work also hell",37
1048990717014671363,"azhelp the updat chart on dashboard doe not work anymor on my dashboard",25
1049001884554543104,"aztechhelp pleas i would like to be enabl to send email through the smtp port i m awar that by default you disabl it for spam purpos but i need that to send confirm email for thank",313
1049006479259422721,"ha notificationhubcli senddirectnotificationasync applenotif notif string devicetoken been deprec or remov i m not receiv ani error but after month of work fine notif are not be sent anymor",25
1049010824721911808,"i m go through log now but look like at least a month thank",01
1049014917179662336,"azhelp i bought a wildcard certif in godaddi can i use it to creat a servicefabr cluster as cluster server certif and to bind it to my core frontend locat in thi cluster",13
1049016576106815488,"thank here is the link",01
1049585095412133888,"i wa check there are no network down through the event log",25
1049587410844221440,"thank you",01
1049589677328658438,"i m tri to creat a simpl web app but i get an error messag i have a azur for student starter subscript and i when i want to choos an app servic plan i have noth see my screenshot",25
1049591642980851712,"same problem in differ browser and in privat mode i will contact the student support thank you",25
1049595242188431361,"thank you it work",01
1049607064476143617,"i alreadi read it but have not found what i need i tri mani option with the choic of access right but i could not see the list",313
1049611254611042304,"could you followup with your engin no respons yet on the forum",24
1049617962645278721,"aztechhelp prepar a new webapp to take over an old websit when tri to add custom domain it fail to valid domain ownership my dn provid tell me that they can not add the suggest record without break the old websit",25
1049627573297340418,"hi appar i am or my compani is not elig for an azur account can you help me figur out how to get an account",313
1049628648112869377,"well i guess he is wonder whi the price detail includ speech request in the free tier but the faq elicitli say there are no speech request in the free tier",313
1049629235537747974,"i did but the provid solut i alreadi tri",316
1049634402144280576,"need assist with a fail deploy of a sql server manag instanc it a complet mess",25
1049637728361607168,"aztechhelp tri to restor my folder to a diffrent server use azur recov data wizard when folder are mount it say that i do not have permiss to access thi folder whi is that",313
1049639303481966593,"need a whole map for do certif for azur solut architect",313
1049641451406143489,"could you share detail of how the azur redi cach benchmark were taken our result do not corrobor your we are see less than of advertis throughput aztechhelp",313
1049643713948000256,"i believ that is a link to the sale form",316
1049643971767488513,"thank team",01
1049645342667563008,"i ve been base my eectat and environ on those number but there is not enough detail for me to replic your result will dm shortli keen to understand what is go on here",49
1049650041122521088,"aztechhelp how to get the v3 texttransl api i m still see v1",313
1049660205640900608,"is there a app servic task for the releas pipelin that work with app servic for window contain want to be abl to promot imag between app servic instanc we can and do with linux base contain in app servic",26
1049672246913114112,"after a bit more troubleshoot i m still stump i m write up the benchmark result and will send them to you in a gist when i ve finish but i m go to be provis our own iaa box i m just not abl to reli on az rc s perform in prod incred errat",25
1049672563679522816,"the result remind me of our attempt to run your earli window build of redi on window we frequent saw latenc spike even on a 500mb databas regardless of replic configur with no save it seem littl ha chang",214
1049673169605292032,"i m follow to add an ad synchron secur group to an aad group when i do thi the portal show it success ad the synchron ad group but then it doe not appear when you click refresh on the aad group membership idea",313
1049674367762714625,"is there a way to move sql azur server storag account between csp and non csp subscript diff directori i get you do not have ani subscript to move resourc to pleas creat a new subscript thank",26
1049676311478853632,"thank base on the sourc and destin subscript must exist within the same azur activ directori tenant it is not possibl then sinc you can not chang a csp sub s ad is that right is there a manual approach i can take",26
1049679191392698368,"will not allow us to creat the support ticket for paid user vm machin also randomli down and no one is take the respons for that azurefail azur",25
1049679790528258048,"it is not a program question and so will probabl be close but",313
1049680788633997312,"you guy are not realli allow to creat ticket whi the hell you are do thi i am paid custom",015
1049681044478337025,"aztechhelp for the last two day at the same time one of my databas ha a massiv load of connect and caus my app to crash no chang my side help",25
1049681769392496641,"aztechhelp hi i am have issu with the verif of a domain while i wa creat an app servic certif the domain ownership wa verifi but the main screen show that the cert wa deni but doe not provid ani reason ani idea thank you",25
1049683986291683328,"aztechhelp my cdn endpoint ha been throw s everi other request and i can not figur out whi issu present for sever day went through troubleshoot guid for s and search forum how do i proceed",25
1049684311199404033,"aztechhelp hi guy how can i use our office365 exchang server as an smtp relay from within my azur ubuntu vm i can not even do a tracerout to our tetant mail project outlook com address from the ubuntu vm i have no block outbound port rule",37
1049685511697301504,messag,49
1049686336154808321,"hi my wordpress blog is down my mysql server connect stope work set is still the same but i see onli error establish a db connect i tri open and i see err connect time out where is the problem how to solv it",25
1049689994095407104,"thank ticket ha been creat",49
1049690253240532992,"will do thank",01
1049695257313636352,"thank i use mysql workbench alreadi but fail to connect to mysql at with user bc57e82caaa6ff access deni for user bc57e82caaa6ff 104 40 237 71 use password ye i use still the same password the same which is in connect string",25
1049698275492880385,"do you know how to work with azur cosmosdb and nodejs if so there is some so rep for you here also ping",37
1049698349295779841,"aztechhelp request createrespons suddenli start give me an missingmethodexcept error on azur web app web api method work a day ago work dure local debug now doe not at lambda method closur object object",25
1049698787239874560,"i am tri to build multipl deploy environ for web bot i creat resourc group and gener all the necessari credenti variabl match deploy environ but one bot doe not work assist",313
1049699557435691008,"ok post is here",49
1049706142627180544,"patrick lownd top stori by",49
1049708160804642817,"we believ there wa an accident delet of an app servic how can we get thi restor",313
1049713253931208705,"the onli way i can access is chang my onmicrosoft com for com mail the first one doe not work ani more and my visual studio suscribt assign to thi account doen t exist ani more pleas i need asssit but i can not contact support",25
1049713449587134464,"aztechhelp ive got a server which is sat on but im not abl to reach thi from my on prem resourc the vpn is up between site but the address space that is set to is 24 when i tri updat it complain ther ei alreadi a network present idea",25
1049717436323377153,"i ve been follow the process i ve tri to get ok of the ownership with the manual txt authent and the app servic verif and with both i am face the same issu",25
1049718121530122240,"i have a big problem pleas help me my account send a messag when i tri to log in it say my account doe not exist anymor",25
1049718640927539201,"were there ani differ from juli to now when it come to applic set on web app servic for bot",313
1049721827478646784,"after a custom upgrad azur intun subscript from basic to premium do they need to do anyth for the new featur to becom avail i e condit access still say need a subscript",313
1049729543198728199,"pleas find the link below thank you javier",49
1049738602144559111,"we are eerienc an issu with a custom polici on ief to allow sign up by usernam instead of email anywher we can look for an exampl custom polici here is our post on so",25
1049772580968812552,"i m tri to add firewal rule to my storag account but it keep fail with the custom domain name could not be verifi when save i m use a custom domain name with indirect cname valid valid through the custom domain page work help",25
1049781939970822145,"aztechhelp unabl to delet resourc group wonderlisterproductionbackupvault even though i have no resourc under it pleas delet thi resourc group for me",25
1049787902459146240,"none of your doc elain the chang in ad nuget packag to azur function between x and x the project json file wa replac by function proj",211
1049813503383547905,"ani support avail to guid us in integr azur cognit servic with the oculu go virtual realiti hmd",313
1049817292995883008,"i misstat my thought initi how can azur assist us in build launch amp scale our multiplay therapi servic do you recommend use ue4 on an ubuntu vm",313
1049818514364674048,"hi maciek apolog for thi not get rout properli for secur and do reason we do not support ping howev nslookup will give you an html redirect if you are look to valid you do have network connect",37
1049819044105211904,"we also have a backlog item in for log the goal is to enabl self servic diagnost so you can see an attempt be made to login but a login failur not see an attempt would indic a lack of connect",25
1049819166931337217,"hi steve thank for your respons i ve creat an issu here",49
1049819417578799104,"funni thing is docker login work while a kubectl secret doe not",37
1049819637163220993,"still struggl with thi so ani hint are more than welcom",49
1049820449293590529,"it look like our dev lead jump on the github issu i m run late to cook dinner but will jump on later thi even",37
1049841022098800640,"your team realli wast till now my problem is not solv and no one respond to the ticket still my vm is down realli shame on you guy azurefail",015
1049863192770310145,"have you tri manual creat the secret by run kubectl",316
1049894873887895553,"maciek post an issu here",25
1049896422651416576,"yep i respond on that alreadi just not sure what azur devop deploy is do with the cred",316
1049896752092995585,"noth right now i m set them manual",316
1049912341746331648,"aztechhelp error code 9512 messag fail to connect to adla account i have given proper applic id applic key tenant id but it is fail when i have proper permiss need help to fix",25
1049915434995212288,"i am use logic app to process entiti that are store in azur storag tabl total number of entiti are around if it use getent action it return onli entiti ani clue whi all entiti are return",12
1049922372172742656,"is it possibl to restor delet file from a blob storag if the soft delet polici wa disabl at the time of delet if so where should i look",26
1049935955589783552,"hi thank for the fast repli here is the link",49
1049944521520353280,"ome reason my portal onm azur delet the entier asr resourc group i work hour on i have onli mark machin to delet and it remov entir vault and resourc almost how can restor that pleasd",313
1049945356556009472,"for some",49
1049952205804068865,"hello which version of latest version doe adfv2 connect to thank",313
1049956535110119424,delet,49
1049985229497270272,"thank you and sorri to be a pest but is there a typic eta i could eect for some advic on that one",211
1049991763186905088,"are there ani updat on thi issu",211
1049994969396723714,"the issu is not with the logic app servic it is the gateway instal execut that fail",25
1050002423799054342,"are there ani report of network slow in us east today",214
1050007493319905281,"aztechhelp i want to stop pay so i found az vm dealloc g myresourcegroup n myvm to dealloc app servic but how do i find the vm name whi can not i just stop the servic with a button as some tutori suggest",313
1050010362291113985,"can you help me with thi",313
1050010829519605762,"thank you",01
1050014466723782656,"is it possibl to live connect power bi report server report to azur analysi servic",26
1050018045710733313,"i saw that post and it mention it not support yet but then in thi document it say it is support as a data sourc for live connect but there is no authent for directqueri that is where i get confus",26
1050021732688392192,"thank you i have ad it to the forum",01
1050022617988718593,"thank the link is",49
1050023562080337921,"thank but it did not help just indic that i ve set it up correctli but my build is not trigger when ani of the trigger build have been built",316
1050030907304894466,"okay thank you",01
1050043087857377280,"mayb know of ani issu",316
1050058075175079936,"aztechhelp i am tri to move a resourc from a disabl subscript to anoth but not allow to sinc it is readonli disabl ani idea what to do here",313
1050077559227015168,"the data is unavail when the servic is in provis state what is thi error",25
1050085887416053760,"nope i can sign in with the cred i use last time but permiss is gone i wa follow the path to delet and all other user account have been remov and onlt martin com msa should remain as sy admin but i just get a messag that there is no permiss",25
1050091429090000896,"well i realiz the issu is becaus of the vpn",25
1050091535902093312,"aztechhelp current we have a ssl wildcard certif instal in our cloud server for domain mysit com to deploy anoth site with anoth ssl certif how can we add a certif on the same server for differ domain",313
1050091670614753280,"aztechhelp hello how can i use azur sync data to mirror two sql server databas in vm thank peng",313
1050096253344854019,"that did the trick thank can not believ i did not check that first cc",01
1050100430552870912,"hi is it possibl to deploy the sqliaa extens on scale set vm",26
1050102060501389318,"thank you but i have been throught doc",211
1050103859820015619,"anyon els see chrome browser issu hit azur search servic start earli thi morn option net err spdi inadequ transport secur work fine use edg",25
1050121142600527872,"address pool is not show follow amp everytim that i tri to add a new point to site config it fail",25
1050123123755024390,"aztechhelp upgrad to net from to seem to have caus request createrespons suddenli start give me a missingmethodexcept error onc the site wa downgrad the createrespons work again",25
1050126798812368897,"thank for the quick repli should i dm that over to you",49
1050179385108647936,"ani respons or updat here get the same behavior",211
1050228143032688640,"how do i enabl authent method preview password protect preview it is grey out in my portal",313
1050236595020996608,"aztechhelp i am tri to login to my window azur account but i am face thi error thi doe not look like a work or school email you can not sign in here with a person account use your work or school account instead",25
1050239653272580096,"is there ani updat on thi",211
1050248954292531200,"i am still stun that the basic use case of user login authent across mobil and webapi is a nightmar if someon creat a web app net core they have to do a million thing instead of be abl to use the io azur mobil sdk to connect aws",015
1050257852676288512,"i am assum that activ directori is the onli way to do thi without write a bunch of custom code to bridg to the net core ident user manag",317
1050258430613573632,"now onc i get all of that setup i want to includ the mobil sdk from github that is use to simplifi the implement of nativ app no real tutori on thi concept sinc they are eect someon to be use not an app servic but a mobil app which as best i can",37
1050259255985664000,"hi azur i have anoth question if i may ofcours how can i see the cost for a arm templat i have a student credit and i have no clue how much it will affect it thank you",313
1050267396433309697,"aztechhelp how can i download data from my storag account befor close my subscript stuck and have onli a few day befor the account is remov",313
1050270223125733376,"azhelp azhelp newli creat azur websit report http 1 1 connect fail error when issu a get request via fiddler with no addit header i get the correct respons for older site with fiddler with same default header",25
1050277427337986048,"aztechhelp hi i m tri to updat the number of node in our kubernet cluster but the azur kubernet resourc is stuck at updat in the portal pleas let me know how i can resolv thi issu if you requir ani further inform let me know",316
1050277870784978944,"how is it possibl to access vnet configur blob storag from databrick sqldw have issu with connect also datafactori struggl with polybas use a self host integr runtim blobstorag pain azuredatafactori sqldw",26
1050282170869211137,"thank i will have a look but it look strang for me that thi get request work on my browser but fail on fiddler it could be that there should be some header which send with the browser but not sent with the fiddler",25
1050284284148244481,"is there ani issu with azur app servic in india region i m face socket except when call get auth me method",25
1050292067811905536,"databrick is peer with my vnet blob storag is configur to that vnet sql dw is configur to the vnet as well i am use databrick to tri and load data from blob storag to sqldw and is return an error tri to connect to the blob storag account for the polybas",25
1050296883426590720,"whi is it suppos to post on adf forum even though adf is also have issu in thi scenario adf is not involv",25
1050307574308974592,"hi thi is the link to the issu i ve report",49
1050327717252620288,"want to learn someth new in azur cloud you need to be accomplish with n number of credit card phone number just to activ a free trial aws provid honest ad on free trial atleast",015
1050332706243010561,"no respons from student support",24
1050339767727083526,"it is ani graph on my dashboard an exampl of a built in one that is show thi is averag processor and process cpu util chang the granular to min updat the dash come back in and it will be automat again",25
1050341127679864832,"would you have document as to how nsg flow log for traffic analyt can be enabl use an arm templat it doe not seem to be document here there is a broken link too for networkwatcherpropertiesformat object",211
1050344774023225345,"hi i have a vm in azur that is send log to a log file i want to watch the log file and forward ani updat to applic insight ive tri googl but can not find anyth do you guy know if thi is support",26
1050348460497485824,"azhelp i am not abl to access ani websit on my all azur vm it is happen everyday for a specif time period most of the time in night time of india and start work after some time my vm are in north europ zone pleas help",25
